id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4589036959968580,JBmfZFPhy,#经典咏流传# 第四季回归，神仙改编，曲曲致敬英雄@屠洪刚 《大风歌》力拔山兮气盖世，梦回大汉尽雄豪；@譚詠麟AlanTam 一曲《定风波》定住万般豪气柔情；宝石老舅@AKA董宝石 不跳disco改编《从军行》，壮心不已震撼全场；@俞灏明 倾情诠释英雄气概，扣人心弦久久不能自拔；谭维维@谭维维 催泪诠释《蝶恋花·答李淑一》致敬杨开慧，革命年代的爱情悲歌一曲道尽。视听盛宴，就是现在@腾讯视频 @腾讯综艺 一睹为快！网页链接,,,2021-01-02,微博 weibo.com,8,1,0,经典咏流传,"屠洪刚,譚詠麟AlanTam,AKA董宝石,俞灏明,谭维维,腾讯视频,腾讯综艺"
4589033763645101,JBmaQfifX,#章子怡问为什么都要当演员# #章子怡谈演员职业门槛#《我就是演员》章子怡现场谈演员门槛，“演员难道是一个很低级的职业吗，所有人都要来分一杯羹....”你怎们看演员职业的门槛？章子怡发飙：演员没有信念感就不要来！ ,,,2021-01-02,微博 weibo.com,681,34,49,"章子怡问为什么都要当演员,章子怡谈演员职业门槛",
4589023529800966,JBlUkF7G6,#刘以豪喊了秦岚四次姐#@劉以豪 又又又钻进姐圈出不来了！#平行时空遇见你#刘以豪还是会不小心喊出“姐”，这次还想给自己找理由，狡辩说这声“姐”其实是蝴蝶结？！@秦岚 姐姐快罚他一个大的，我觉得蹦极就不错！#刘以豪跟秦岚撒娇#太好笑！刘以豪的记忆只有7秒吗，又叫秦岚“姐” ,,,2021-01-02,微博 weibo.com,8,5,2,"刘以豪喊了秦岚四次姐,平行时空遇见你,刘以豪跟秦岚撒娇","劉以豪,秦岚"
4589018756419415,JBlMDqVYX,#我就是演员#金莎回归演员身份，搭档金子涵演绎《三十而已》腾讯视频实时更新中金莎回归演员身份，搭档金子涵演绎《三十而已》 ,,,2021-01-02,企鹅妹的iPhone客户端,16,4,2,我就是演员,
4589016470525179,JBlIX2cCD,#明星综艺打工人# 有趣想法超级多～#深井烧鹅# 深井年度策划 第2弹！邀请@陈宥维 @高嘉朗JG @管栎YUE @何昶希HCX @胡春杨Young @Johnny黄景瑜 @嘉羿 @UNIQ-李汶翰 @李振宁_LZN @李鑫一Rex @刘人语Reyi_ @赖美云 @李艺彤 @木子洋KWIN @施柏宇patrick @X玖少年团伍嘉成 @夏瀚宇夏果 @尤长靖 @姚柏南 @时代少年团队长-马嘉祺 @时代少年团-丁程鑫 @Sunnee杨芸晴 策划综艺，TA们的脑洞超可爱～大胃王挑战赛是为了喂胖朋友？沙雕之王称霸赛冠军到底花落谁家？邀请一堆明星一块唠嗑吃饭自己也能追星啦！快戳链接来看看TA们的奇思妙想【深井策划】TA们想做怎样的综艺？,,,2021-01-02,微博 weibo.com,1402,570,65,"明星综艺打工人,深井烧鹅","陈宥维,高嘉朗JG,管栎YUE,何昶希HCX,胡春杨Young,Johnny黄景瑜,嘉羿,UNIQ-李汶翰,李振宁_LZN,李鑫一Rex,刘人语Reyi_,赖美云,李艺彤,木子洋KWIN,施柏宇patrick,X玖少年团伍嘉成,夏瀚宇夏果,尤长靖,姚柏南,时代少年团队长-马嘉祺,时代少年团-丁程鑫,Sunnee杨芸晴"
4589016160927874,JBlIs3TnI,#奚梦瑶追星成功# @Ming奚梦瑶 的偶像竟然是..…？小明因为太喜欢经济学家@薛兆丰 ，所以付费观看了所有薛老师的经济学课程认真做了笔记，还通过微博私信向薛老师提出了关于“稀缺”的问题但却一直没有收到薛老师的回复今天，小明收到了薛兆丰老师的回复并被夸是52万学员中名列前茅！小明太优秀啦！#幸福三重奏#奚梦瑶私信薛兆丰没收到回复超委屈,,,2021-01-02,微博 weibo.com,844,106,125,"奚梦瑶追星成功,幸福三重奏","Ming奚梦瑶,薛兆丰"
4589012624343425,JBlCKidVf,#杨超越写侯明昊好帅写到笔没水#@杨超越 和@侯明昊Neo 也太适合校园剧了吧！骑车、打篮球、教室对望是什么偶像剧的桥段，杨超越和侯明昊打赌输了被罚“手抄十遍侯明昊好帅”，结果写到一半笔没水了，两位“小学生”幼稚得真的有点甜#平行时空遇见你#小学生之间的斗争，杨超越侯明昊投篮比赛 ,,,2021-01-02,微博 weibo.com,1811,284,247,"杨超越写侯明昊好帅写到笔没水,平行时空遇见你","杨超越,侯明昊Neo"
4589011815114066,JBlBrlsoW,#平行时空遇见你# 第三期上线@杨超越 @侯明昊Neo 上演超甜地咚@劉以豪 收留“穿越”@秦岚 笑料频出@王彦霖 英雄救美受伤，@李一桐Q 贴心照顾平行时空的爱情正在上演，快来腾讯视频接收甜蜜吧～第3期：杨超越侯明昊上演校园小甜剧 ,,,2021-01-02,企鹅妹的iPhone客户端,36,6,1,平行时空遇见你,"杨超越,侯明昊Neo,劉以豪,秦岚,王彦霖,李一桐Q"
4588995306075019,JBlaOpuob,#鹅外惊喜# 2021开年首期有惊喜！ 导演@叫兽易小星 携电影#沐浴之王# 空降直播间，邀大家一起抢购线上观影票！明晚7点来#鹅外惊喜# ，一起洗掉晦气，笑迎新年吧！ ,,,2021-01-02,微博 weibo.com,13,10,0,"鹅外惊喜,沐浴之王,鹅外惊喜",叫兽易小星
4588992790530384,JBl6L2dYA,#平行时空遇见你# 【王彦霖】腾讯视频账号更新了~真的太好笑了！拆穿游戏套路，最后成为了樱木花道？关注@王彦霖 腾讯视频账号可以收获更多快乐哟~~游戏的套路总算摸清楚了，所以请相信我，我演的都是偶像剧 ,,,2021-01-02,微博 weibo.com,8,0,1,平行时空遇见你,王彦霖
4588966210175518,JBkpT0JEW,#令人心动的offer#工作间隙，@詹秋怡Zzz @王颖飞_YF 一边分享体重小秘密，一边吐槽自己随着课题进程直线增长的食欲，然而……打开零食的手却怎么也停不下来。最终还是日常分享美食的@王骁PIL 被迫“接锅”，被大家在线“威胁”零食不能放在附近，因为诱惑力实在太大。大家的群聊日常也太真实了詹秋怡王颖飞边吃巧克力边要节食，像极了我和我的姐妹！,,,2021-01-02,企鹅妹的iPhone客户端,15,11,1,令人心动的offer,"詹秋怡Zzz,王颖飞_YF,王骁PIL"
4588959176856898,JBkexsLN8,#经典咏流传#【#撒贝宁成功追星谭咏麟# 】看到偶像@譚詠麟AlanTam 作为经典传唱人来到舞台，@撒贝宁 立刻乖巧起来，说自己也是谭校长的“经典传唱人”，不过传唱舞台是在澡堂。从手势到声音的模仿，戳视频，来看小撒手、脚、嘴并用的追星现场。期待今晚校长的演出！花絮：撒贝宁成功追星谭咏麟 ,,,2021-01-02,企鹅妹的iPhone客户端,21,5,1,"经典咏流传,撒贝宁成功追星谭咏麟","譚詠麟AlanTam,撒贝宁"
4588951249617078,JBk1KElQa,#平行时空遇见你#@李一桐Q @王彦霖 的游乐园之行浪漫进行中，另一边的故事也在继续，@五星大厨预备役王彦霖 为@人气女团预备役李一桐 的梦想挺身而出，这能否推动二人关系的更进一步？今晚8 点来腾讯视频，解锁剧情新走向~ ,,,2021-01-02,企鹅妹的iPhone客户端,13,2,2,平行时空遇见你,"李一桐Q,王彦霖,五星大厨预备役王彦霖,人气女团预备役李一桐"
4588936255508886,JBjDzn770,#我就是演员#第3期抢先看！@金莎 回归演员身份，搭档新人演员@金子涵_Aria  演绎《三十而已》[加油]@郭品超Dylan @李梦VIVIEN 挑战《一代宗师》，叶问宫二雪中诀别@包贝尔 @李晟Su 《最爱》感动全场还有《鬓边不是海棠红》@孙坚 @张超Juck  又会如何诠释经典？今晚20：30，腾讯视频与你大开“演”界[打call] 金莎金子涵挑战《三十而已》,,,2021-01-02,我就是演员超话,11,2,1,我就是演员,"金莎,金子涵_Aria,郭品超Dylan,李梦VIVIEN,包贝尔,李晟Su,孙坚,张超Juck"
4588930650870325,JBjux3Epv,#经典咏流传#舞台全新升级！王力宏张韶涵周笔畅热血加盟，品诗词美，寻英雄路，《经典咏流传》新年巨献，一同致敬英雄！，今晚8点腾讯视频全网首播 宣传片：王力宏张韶涵周笔畅热血加盟传唱经典 ,,,2021-01-02,企鹅妹的iPhone客户端,53,17,6,经典咏流传,
4588919897722498,JBjdbwoYq,#平行时空遇见你# @秦岚 和@劉以豪  团建收获大把快乐~而平行时空从初遇的浪漫，到共处一室的温馨，@初代影视小花秦潇澜 和@新锐甜宠剧导演刘亿豪 的故事又将如何继续，今晚8 点锁定腾讯视频，追剧停不下来~ ,,,2021-01-02,企鹅妹的iPhone客户端,214,29,4,平行时空遇见你,"秦岚,劉以豪,初代影视小花秦潇澜,新锐甜宠剧导演刘亿豪"
4588907507750649,JBiTcwwit,#蔡依林雕塑感大片#  光影与道具共同营造的古典氛围中，蔡依林雕塑感的侧颜成功融入其中，诠释了完美的时尚表现力~@蔡依林 ,,,2021-01-02,企鹅妹的iPhone客户端,48,18,5,蔡依林雕塑感大片,蔡依林
4588894793762671,JBiyHfMQf,#平行时空遇见你#@杨超越 和@侯明昊Neo 开启校园的甜蜜体验 @钢铁侠杨玥 和 @钢铁侠侯浩 的故事也精彩上演，侯浩独自在酒吧回忆二人的过去，时过境迁，这中间藏着多少秘密…今晚8 点一起寻找答案吧～ ,,,2021-01-02,企鹅妹的iPhone客户端,1483,106,31,平行时空遇见你,"杨超越,侯明昊Neo,钢铁侠杨玥,钢铁侠侯浩"
4588891262159934,JBit093TE,#翟潇闻猜容嬷嬷猜到崩溃# @R1SE-翟潇闻 玩游戏猜人物名，竟被大家的描述整到崩溃刺客奶妈？辅助？翟潇闻内心os：这都是什么玩意知道答案竟是容嬷嬷，翟潇闻崩溃到跪地的样子，简直太好笑了！#神奇公司在哪里# 容嬷嬷是个奶妈刺客？翟潇闻懵了 ,,,2021-01-02,翟潇闻超话,10486,619,500,"翟潇闻猜容嬷嬷猜到崩溃,神奇公司在哪里",R1SE-翟潇闻
4588890352003963,JBirx8pjZ,#我就是演员#第三期剧目《一代宗师》。缘未尽，人已老，时光飞逝皆惆怅。江湖一别，怎说相忘？登场演员：@郭品超Dylan @李梦VIVIEN 腾讯视频，今晚20：30好戏上演 ,,,2021-01-02,企鹅妹的iPhone客户端,9,0,1,我就是演员,"郭品超Dylan,李梦VIVIEN"
4588878079729894,JBi7JEPbM,"#平行时空遇见你#  平行时空撒糖版 第三期抢先看！@杨超越 @侯明昊Neo 梦回校园恋爱太甜了@劉以豪 手把手教@秦岚 射箭超贴心@李一桐Q @王彦霖 游乐场甜蜜相约
今晚21:00锁定腾讯视频 ，加长版甜蜜等你来看撒糖版抢先看：杨超越侯明昊演绎超甜校园恋 ",,,2021-01-02,企鹅妹的iPhone客户端,2642,136,44,平行时空遇见你,"杨超越,侯明昊Neo,劉以豪,秦岚,李一桐Q,王彦霖"
4588867581382625,JBhQO5NGp,#我就是演员#第三期剧目《三十而已》。面对挑衅，她能否守住阵线？为了爱情，她是否亮出底牌？登场演员：@金莎 @金子涵_Aria  助演：@季晨J#金莎金子涵演三十而已# 腾讯视频，今晚20：30好戏上演 ,,,2021-01-02,企鹅妹的iPhone客户端,39,19,4,"我就是演员,金莎金子涵演三十而已","金莎,金子涵_Aria,季晨J"
4588859087656747,JBhD6w7RV,#陈赫坐轮椅在重庆寸步难行#由于@陈赫 在篮球场热身时意外伤了脚，所以到达重庆后，大家贴心准备了轮椅。奈何重庆放眼望去都是台阶，害得赫赫寸步难行，不愧是山城#哈哈哈哈哈#处处是台阶！陈赫在重庆坐轮椅山下坡太难了 ,,,2021-01-02,企鹅妹的iPhone客户端,28,9,0,"陈赫坐轮椅在重庆寸步难行,哈哈哈哈哈",陈赫
4588839710231637,JBh7R0Yg5,王俊凯超话 @TFBOYS-王俊凯  早安！假期假期开开心心～ ,,,2021-01-02,王俊凯超话,2279,528,1813,,TFBOYS-王俊凯
4588696081531562,JBdoc6qqC,#奔跑吧#第五期上线，啧啧...这期有点意思→郑恺跟张继科打乒乓球，baby挺个大肚子怀孕了？跑男团还上演了一波深夜美食诱惑，郑恺疯狂吸入螺蛳粉，快来@腾讯视频 @腾讯综艺 看起来→第5期：郑恺大力扣杀张继科，baby“怀孕”生娃 ,,,2021-01-01,微博 weibo.com,35,18,3,奔跑吧,"腾讯视频,腾讯综艺"
4588690845999014,JBdfKpaCi,#谭松韵白敬亭合唱想见你#低音王子和精灵少女手牵手@白敬亭 @谭松韵seven #国剧盛典# 合唱《想见你想见你想见你》好甜呀安徽国剧盛典：谭松韵和白敬亭合唱，满屏的少年感！ ,,,2021-01-01,企鹅妹的iPhone客户端,750,70,21,"谭松韵白敬亭合唱想见你,国剧盛典","白敬亭,谭松韵seven"
4588689415998320,JBddrpar6,#郭德纲让张若昀对郭麒麟好点#@郭德纲 霸气护崽宣言🈶️“张若昀啊，以后对我儿子得好一点儿。”#国剧盛典# 安徽国剧盛典：郭德纲护儿狂魔，“威胁”张若昀：对我儿子好点 ,,,2021-01-01,企鹅妹的iPhone客户端,78,8,3,"郭德纲让张若昀对郭麒麟好点,国剧盛典",郭德纲
4588685783996805,JBd7AgLKB,#四川卫视新年演唱会#花开天下，大美中华。万众期待丁真@理塘丁真 带着他的小伙伴们来啦，丁真初舞台不仅唱歌还有比心福利@潘玮柏 火热开场，国潮与嘻哈超强碰撞！多首古风齐发，不曾见过的双面@霍尊 开口秒变蹦迪现场。@张靓颖 压轴登场带来天籁之声，陪你共度新年！@腾讯视频 @腾讯综艺 一起跨年吧四川跨年：张靓颖为家乡献唱，丁真带康巴汉子唱藏歌,,,2021-01-01,企鹅妹的iPhone客户端,57,5,2,四川卫视新年演唱会,"理塘丁真,潘玮柏,霍尊,张靓颖,腾讯视频,腾讯综艺"
4588680449369162,JBcYYDjlw,#四川卫视新年演唱会#占据你青春歌单的男人来了，可不就是爷青回！@许嵩 深情献唱国风歌曲《雨幕》、《燕归巢》，新年伊始与你共赴江湖！更多精彩，来@腾讯视频 @腾讯综艺 看四川卫视花开天下新年演唱会！许嵩献唱《雨幕》，一秒带你入江湖 ,,,2021-01-01,企鹅妹的iPhone客户端,113,29,13,四川卫视新年演唱会,"许嵩,腾讯视频,腾讯综艺"
4588678472797420,JBcVNbJJG,#李宇春的银河天梯如何突然出现#昨晚#江苏卫视跨年#晚会@李宇春 从银河天梯登场方式真的震撼至极！天梯是在场工作人员中场间隙人工搭建而成，当春春乘坐专属升降登场的那一霎那，舞台效果惊艳不已！最强舞美和最好创意结合的力量，春春的出场真的是排面💯 ,,,2021-01-01,李宇春超话,521,73,67,"李宇春的银河天梯如何突然出现,江苏卫视跨年",李宇春
4588677563163980,JBcUkdh5W,丁真@理塘丁真 和他的小伙伴们来啦！康巴汉子们以干净嘹亮歌声唱响“花开”！小丁真不仅带来了新年祝福，还带来隔空比心！速速收下！更多精彩，来@腾讯视频 @腾讯综艺 看四川卫视花开天下新年演唱会丁真和小伙伴们来了，康巴汉子唱藏歌干净嘹亮 ,,,2021-01-01,企鹅妹的iPhone客户端,184,45,16,,"理塘丁真,腾讯视频,腾讯综艺"
4588672958338743,JBcMTyZhR,#神奇公司在哪里#神奇员工@杨超越 @王耀庆工作室 @演员乔杉 开启广州美食之旅，花式吃播开启年的第一顿宵夜！@R1SE-翟潇闻 抱鹅“耍官威”太膨胀@杨迪 连爆金句，容嬷嬷的身份是刺客奶妈可还行 @薛之谦 变身游戏黑洞，精彩内容传送门→第9期：杨超越吃播大放送，翟潇闻出场太膨胀 ,,,2021-01-01,企鹅妹的iPhone客户端,1636,113,30,神奇公司在哪里,"杨超越,王耀庆工作室,演员乔杉,R1SE-翟潇闻,杨迪,薛之谦"
4588671363981161,JBcKkgHGh,#翟潇闻史上最惨副董#绿色丝绒睡袍搭配“摆酷”眼镜，“副董”@R1SE-翟潇闻 来啦但刚上线就被员工们各种“道具伺候”！简直招架不住心疼“翟副董”三秒！#神奇公司在哪里# 翟潇闻变副董，躺地点菜太膨胀 ,,,2021-01-01,翟潇闻超话,2480,191,79,"翟潇闻史上最惨副董,神奇公司在哪里",R1SE-翟潇闻
4588663931406205,JBcyl5TOJ,#五哈和他们的朋友#《五哈和他们的朋友》第八期正片来袭！@邓超 @陈铭Calvin 篮场激烈角逐，@陈赫 @晨艺 化身红娘，花式助攻惹爆笑。@M鹿M @R1SE-张颜齐 足球场闹翻天！快戳正片收获快乐 →会员版第8期：陈赫变“月老”爆笑牵红线 ,,,2021-01-01,微博 weibo.com,60,21,1,五哈和他们的朋友,"邓超,陈铭Calvin,陈赫,晨艺,M鹿M,R1SE-张颜齐"
4588661956674622,JBcv9s0nc,想知道你的爱豆是怎样的#明星综艺打工人#？#深井烧鹅# 深井年度策划 第1弹！邀请@陈宥维 @高嘉朗JG @管栎YUE @何昶希HCX @胡春杨Young @Johnny黄景瑜 @嘉羿 @UNIQ-李汶翰 @李振宁_LZN @李鑫一Rex @刘人语Reyi_ @赖美云 @木子洋KWIN @施柏宇patrick @X玖少年团伍嘉成 @夏瀚宇夏果 @尤长靖 @姚柏南 @时代少年团队长-马嘉祺 @时代少年团-丁程鑫 @Sunnee杨芸晴 加入腾讯综艺团队，看看TA们觉得自己能做些什么工作？总导演、策划、后期？居然还有小机灵想做金主！快戳链接来看看TA们的奇思妙想【深井策划】群星献计做综艺,,,2021-01-01,微博 weibo.com,27284,798,2079,"明星综艺打工人,深井烧鹅","陈宥维,高嘉朗JG,管栎YUE,何昶希HCX,胡春杨Young,Johnny黄景瑜,嘉羿,UNIQ-李汶翰,李振宁_LZN,李鑫一Rex,刘人语Reyi_,赖美云,木子洋KWIN,施柏宇patrick,X玖少年团伍嘉成,夏瀚宇夏果,尤长靖,姚柏南,时代少年团队长-马嘉祺,时代少年团-丁程鑫,Sunnee杨芸晴"
4588660575700754,JBcsVnV1E,#双面霍尊#翩翩美少年@霍尊 再次带来经典《卷珠帘》，声音依旧清透，音乐依旧惊艳！更多精彩，来@腾讯视频 @腾讯综艺 看四川卫视花开天下新年演唱会！清秀俊美仙气十足，霍尊再度唱起《卷珠帘》 ,,,2021-01-01,微博 weibo.com,17,3,1,双面霍尊,"霍尊,腾讯视频,腾讯综艺"
4588650031746084,JBcbV7keE,#创造营#2021冒险游戏is loading！✅@腾讯视频创造营2021游戏即将开始，各位创始人们，Are you ready？#创4新logo# ,,,2021-01-01,微博 weibo.com,7871,455,199,"创造营,创4新logo",腾讯视频创造营2021
4588646109292125,JBc5ACZiZ,#五哈和他们的朋友#爆笑预告来袭！@邓超 @M鹿M @R1SE-张颜齐 @陈铭Calvin 温柔版篮球赛开场，却遭@GEM邓紫棋 吐槽？神助攻@陈赫@晨艺 化身红娘，花式牵红线笑喷众人。重庆火锅地道巴适，你能承受几级辣？今晚21点，更多旅途趣事等你揭晓！第8期预告：陈赫乱点鸳鸯谱惹爆笑 ,,,2021-01-01,微博 weibo.com,4324,158,109,五哈和他们的朋友,"邓超,M鹿M,R1SE-张颜齐,陈铭Calvin,GEM邓紫棋,陈赫,晨艺"
4588645312636921,JBc4jb3YZ,#幸福三重奏收官#第一天，最后一次加糖完成~@于谦 @幸运晓白 锉了一整季的竹杯终于在今天做好了，#幸福三重奏#是部连续剧✔@吳京 还有这技能？现场解签忽悠亲媳妇@谢楠 可还行 玩Just dance太上头，@Ming奚梦瑶 一jio踹倒@何猷君MarioHo  今晚八点腾讯视频《幸福三重奏》加糖版，高甜来袭！1月7日晚8点会员特辑上线，更多精彩内容等你来看哦~加糖版第10期：于谦白慧明做竹杯，吴京变身大忽悠,,,2021-01-01,微博 weibo.com,4,2,0,"幸福三重奏收官,幸福三重奏","于谦,幸运晓白,吳京,谢楠,Ming奚梦瑶,何猷君MarioHo"
4588637960282531,JBbSs1buX,叮咚！丁真给你发来邀请函啦！为了邀请你，疯狂NG到害羞捂脸的丁真，你忍心拒绝吗？今晚19:35分 ，来@腾讯视频 @腾讯综艺 看#四川卫视花开天下#新年演唱会呀丁真邀你一起看花开天下新春音乐会 ,,,2021-01-01,企鹅妹的iPhone客户端,27,12,2,四川卫视花开天下,"腾讯视频,腾讯综艺"
4588620826812424,JBbqOsAdO,#幸福三重奏#即将加糖~西柚夫妇@Ming奚梦瑶 @何猷君MarioHo 玩just dance？✖ 是超模做广播体操@吳京 变身大忽悠，现场解签有点东西哦~今晚八点腾讯视频《幸福三重奏》加糖版，正片放不下的精彩都在这里啦~预告：何猷君奚梦瑶玩just dance ,,,2021-01-01,微博 weibo.com,7,1,0,幸福三重奏,"Ming奚梦瑶,何猷君MarioHo,吳京"
4588613910138329,JBbfF0zZ7,#姚琛暗黑工业风MV#@R1SE-姚琛《不屑·NEVERMIND》最后一支视频公开。今天的视频和MV正片及之前公开的两支序共同组成一个完整的故事线索，展现了姚琛屏蔽外界喧嚣寻找自我坚定方向的内心故事。据悉其中还有一个小琛哥自己亲自设计的彩蛋，等火眼金睛的大家来挖掘探索#姚琛新歌mv# 《不屑·NEVERMIND》prologue1👉🏻R1SE姚琛《不屑·NEVERMIND》prologue1《不屑·NEVERMIND》prologue2👉🏻《不屑·NEVERMIND》prologue2 《不屑·NEVERMIND》 epilogue👉🏻《不屑·NEVERMIND》 epilogue完整版MV👉🏻R1SE姚琛《不屑·NEVERMIND》首播，暗黑工业风呈现大片质感,,,2021-01-01,姚琛超话,229,40,13,"姚琛暗黑工业风MV,姚琛新歌mv",R1SE-姚琛
4588607379087001,JBb57C7Wx,#神奇公司在哪里# 寻找地道的广州美食，为“城市摆渡人”们送去温暖，神奇员工@薛之谦 @杨超越 @演员乔杉 @杨迪 @R1SE-翟潇闻 @王耀庆工作室 有一份特别的新年礼物，要将美味与温度送给这群可爱的人。今晚21:10跟播卫视，非会员周六晚免费看！解锁完整视频精彩花絮，尽在腾讯视频 ,,,2021-01-01,微博 weibo.com,5974,208,88,神奇公司在哪里,"薛之谦,杨超越,演员乔杉,杨迪,R1SE-翟潇闻,王耀庆工作室"
4588605227401538,JBb1Ev3tE,#平行时空遇见你# @杨超越 @侯明昊Neo 来到校园，寻找青春的创作灵感清新的午后，在充满活力的篮球场邂逅~阳光少年和氧气少女的投篮battle，谁会成为最后的赢家？简单美好的校园爱情故事就此展开，在他们的剧本中，会发生什么令人怦然心动的情节？明晚8点，与@钢铁侠杨玥 @钢铁侠侯浩 一起踏上浪漫的校园之旅吧~预告：侯明昊骑车载杨超越，青春的味道,,,2021-01-01,微博 weibo.com,927,50,11,平行时空遇见你,"杨超越,侯明昊Neo,钢铁侠杨玥,钢铁侠侯浩"
4588604989382667,JBb1gDmRl,#平行时空遇见你# @秦岚 @劉以豪 来到了室内游戏厅，套圈、投篮机、娃娃机...尝试了各种小游戏的二人，开心到飞起的样子真的太可爱啦在以豪耐心地手把手教学之后，秦小岚能否成功射中靶心？默念技巧口诀后的以豪能否完成10环的小目标，为秦小岚赢得心仪的加菲猫玩偶？放松身心开怀大笑，二人的默契飞速增长~随意轻松又不失浪漫感的场景，会为@初代影视小花秦潇澜 @新锐甜宠剧导演刘亿豪 的剧本增添什么不一样的奇妙色彩？明晚8点，小伙伴们记得准时集合追剧哦~预告：刘以豪手把手教秦岚射击好暖呀,,,2021-01-01,微博 weibo.com,288,27,4,平行时空遇见你,"秦岚,劉以豪,初代影视小花秦潇澜,新锐甜宠剧导演刘亿豪"
4588594775724939,JBaKNo1jJ,#奔跑吧# 黄河之旅已经过半，来到西海固的兄弟团@李晨 @angelababy @郑恺@沙溢 @白鹿my @汪苏泷 @R1SE-焉栩嘉 @张继科 @周洁琼_OFFICIAL  @主持人脸脸 将在这里开启“体验生活”，感受西海固迁徙二十年的发展和变化。今晚21:10腾讯视频会员抢先看，24小时后转免~ ,,,2021-01-01,微博 weibo.com,1430,385,18,奔跑吧,"李晨,angelababy,郑恺,沙溢,白鹿my,汪苏泷,R1SE-焉栩嘉,张继科,周洁琼_OFFICIAL,主持人脸脸"
4588561955824001,JB9TRor5v,#魔熙先生#爆笑花絮继抓蝴蝶游戏后， @罗云熙Leo 再陷游戏黑洞，#罗云熙被抓蝴蝶游戏搞崩溃#这一次又被莫名其妙的ABCD游戏搞晕了更多好玩游戏快#来腾讯视频和罗云熙一起探索魔熙世界#爆笑！罗云熙被ABCD游戏整懵圈 ,,,2021-01-01,罗云熙超话,847,178,107,"魔熙先生,罗云熙被抓蝴蝶游戏搞崩溃,来腾讯视频和罗云熙一起探索魔熙世界",罗云熙Leo
4588558612172393,JB9Ot978B,#杨幂完美女孩AI预告# #杨幂独白被商品化感受#《听见她说》|《完美女孩》预告片上线！让渡了个性和真我，就能换得世界的爱与和平吗？不思考和不反抗，只为取悦迎合他们的需要吗？如果身体总能修复，就意味着伤害不存在吗？她是谁眼里的“完美女孩”？又是谁在制定“完美”的标准？下周二中午12点，《听见她说》收官之作腾讯视频全网独播。监制/导演：@赵薇 编剧：@沈奇岚博士 主演：@杨幂预告：赵薇导演新作，杨幂演完美Ai,,,2021-01-01,杨幂超话,53,13,4,"杨幂完美女孩AI预告,杨幂独白被商品化感受","赵薇,沈奇岚博士,杨幂"
4588537540250283,JB9gu136P,#陈伟霆绿色格纹外套##陈伟霆潮流态度# @William威廉陈伟霆 跨年后台花絮图曝光，绿色格纹外套搭配浅蓝牛仔裤，活力满满，又是被饱饱魅力征服的一天！ ,,,2021-01-01,陈伟霆超话,313,115,211,"陈伟霆绿色格纹外套,陈伟霆潮流态度",William威廉陈伟霆
4588527327651763,JB900w6zx,#哈哈哈哈哈#露营之夜，5H旅行团温情献唱。“忠橙杯”篮球赛开始了，咱团的兄弟们能不能赢得比赛？来到山城重庆，众人打卡回忆里的老地方，旧照还原勾起过去的故事……本期正片已上线，欢迎上车 第8期下：邓超雨中上演感情戏，鹿晗坐车和粉丝打招呼 ,,,2021-01-01,微博 weibo.com,14434,201,133,哈哈哈哈哈,
4588519961665575,JB8O86Zi7,叮咚🔔，#doki机位# x元旦特辑按时赴约！快来查收～@Sunnee杨芸晴@R1SE-夏之光 @R1SE-姚琛 @R1SE-张颜齐 @李鑫一Rex @张钰琪-A琪@气运联盟乐团 @水果星球乐团  欢乐问答陪你过元旦，来听听大家怎么总结2020，还有新年愿望都是什么？点击视频收获他们对新年的期待吧新年特辑·看看明星们的新年愿望,,,2021-01-01,企鹅妹的iPhone客户端,4646,722,90,doki机位,"Sunnee杨芸晴,R1SE-夏之光,R1SE-姚琛,R1SE-张颜齐,李鑫一Rex,张钰琪-A琪,气运联盟乐团,水果星球乐团"
4588514270774104,JB8EX3fny,#毛不易稍息立正站好#@毛不易 毛毛跨年舞台带来《盛夏》《稍息立正站好》《喜欢你》三首歌曲动人声线诠释多样曲风，超强现场显示更多不同 #江苏卫视跨年# 演唱会@腾讯视频 @腾讯综艺 🈶️ ,,,2021-01-01,毛不易超话,700,140,61,"毛不易稍息立正站好,江苏卫视跨年","毛不易,腾讯视频,腾讯综艺"
4588513518952290,JB8DJByTM,#温暖的抱抱拥抱主题曲#2021年的第一天，@段奥娟_CLARE @R1SE-赵磊 演唱的 #电影温暖的抱抱# 《你是我的阳光》暖心上线~ @段奥娟_CLARE 清澈的歌声灵动无限，@R1SE-赵磊 温柔的声线充满力量～让人的脑海中不自觉地呈现温暖的画面你是我的阳光 ,,,2021-01-01,微博 weibo.com,491,37,11,"温暖的抱抱拥抱主题曲,电影温暖的抱抱","段奥娟_CLARE,R1SE-赵磊,段奥娟_CLARE,R1SE-赵磊"
4588510009106123,JB8y4CcUX,#王源捂胸口# @TFBOYS-王源 用摸着良心的自拍，祝大家新年快乐新的一年，源哥多发自拍呀~#王源摸着良心自拍# ,,,2021-01-01,王源超话,573,104,265,"王源捂胸口,王源摸着良心自拍",TFBOYS-王源
4588509396997406,JB8x5tmlo,#哈哈哈哈哈# 5H旅行团来了！到了重庆，先恰一顿火锅？ ,,,2021-01-01,微博 weibo.com,22510,397,391,哈哈哈哈哈,
