id,bid,正文,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4589903716816298,JBINZsBei,#CBA联赛# 早安超话 人生最精彩的不是实现梦想的瞬间，而是坚持梦想的过程。早安，朋友们 ,,,2021-01-05,微博 weibo.com,35,1,1,CBA联赛,
4589786772020000,JBFLn8tuE,#CBA联赛# 因为有悔，所以披星摘月，因为有梦，所以奋不顾身！晚安啦大家 ,,,2021-01-04,微博 weibo.com,107,8,7,CBA联赛,
4589781629018446,JBFD4BQ6O,#CBA联赛# 闲话少说，这轮五佳球走一波你最pick谁的呢 ,,,2021-01-04,微博 weibo.com,75,15,2,CBA联赛,
4589762289339126,JBF7SDbx4,#CBA联赛# 【梅奥用中文为沈阳加油 他已经越来越融入辽宁了】昨晚辽浙大战，梅奥打出32分8助攻6篮板的表现，赛后他更是在韩德君接受采访时用中文喊道“辽宁加油！沈阳加油”。这位NBA昔日探花秀，如今已经真正融入了辽篮。护送受伤的队友李晓旭出场，在对手摔倒后第一时间送上关怀，梅奥用他的行动表明了他渴望融入联赛、融入辽篮的决心。梅奥大部分时间都甘愿做嫁衣，但需要自己挺身而出时，他绝不含糊。越来越融入辽篮之后，他将成为辽篮争冠道路上的利器[加油]梅奥秀中文乐翻韩德君！融入CBA态度完美，堪称外援榜样了解更多详情，手机打开腾讯体育APP，搜索“末位评论”，关注腾讯体育号优质作者,,,2021-01-04,微博 weibo.com,99,11,2,CBA联赛,
4589746560441918,JBEIw1QXI,#CBA联赛# 【你看好人员逐渐齐整的北京完成反弹吗？】据悉北京队休战多场的大外援汉密尔顿有望在1月8日复出，北京队的人员也终于日渐齐整。在解立彬指导重掌教鞭之后，北京队找回了他们熟悉的防守和团队体系，刘晓宇、范子铭等人状态有了很大程度的复苏，最近取得了3胜2负的成绩。目前北京排名第14，随着人员逐渐齐整，你看好他们进一步完成反弹吗？ 你看好人员逐渐齐整的北京完成反弹吗？,,,2021-01-04,微博 weibo.com,456,5,3,CBA联赛,
4589736650082692,JBEsx0lvK,#CBA联赛# 【曝汉密尔顿有望1月8日与青岛一战复出】据北京媒体方面表示，已经休战多场的大外援汉密尔顿目前已经摘掉了保护靴，一周前也已经开始和球队进行训练，1月8日打青岛有望复出。 ,,,2021-01-04,微博 weibo.com,15,2,0,CBA联赛,
4589722598385391,JBE5Rzbqf,#CBA联赛# 【轻松一刻】原来CBA赛场上还能出现体操的动作CBA众将的体操动作大赏不来看下嘛（玩笑归玩笑，大家还是安全第一啊[加油]） ,,,2021-01-04,微博 weibo.com,10,0,1,CBA联赛,
4589712666792242,JBDPQsuYi,#CBA联赛# 【曝陆文博肘部韧带受伤 需一段时间康复】据相关媒体透露，在昨晚辽浙大战中受伤的浙江队员陆文博被确诊为肘部韧带撕裂，据悉需要一段时间康复。 ,,,2021-01-04,微博 weibo.com,26,4,3,CBA联赛,
4589698876707318,JBDtBs8Sy,#CBA联赛# 【第二阶段取得7胜4负 你认为浙江队目前最大问题是什么？】昨晚浙江队在与辽宁队的对决中败下阵来，近5战仅取得了2胜3负的战绩，相较于首阶段11胜1负的成绩，第二阶段仅取得了7胜4负的成绩，在场均失分一项上相较第一阶段上涨了13分。那么大家认为浙江队目前最大的问题是什么呢？ 你认为浙江队目前最大问题是什么？,,,2021-01-04,微博 weibo.com,334,10,1,CBA联赛,
4589688625567068,JBDd4nmfq,#CBA联赛# 【看图识人】今日份球员童年照来咯这位小帅哥是谁啊认出来的童鞋这边集合哈 ,,,2021-01-04,微博 weibo.com,47,35,0,CBA联赛,
4589676880473083,JBCU81Z4n,#CBA联赛# #易建联# 【理性讨论：阿联已经回国 你希望他本赛季就复出吗？】今日，据易建联中文网透露，阿联目前已经回到国内，正在隔离中。他的身体情况良好，后续何时能够上场还需要进一步的检查才能确定。阿联是在上赛季总决赛G3中跟腱撕裂的，其实在和北京的半决赛中阿联也只打了1场比赛，他带伤在生死战中复出。目前广东队以21胜3负排在积分榜第二位，但是输球的3场比赛中篮板球均输给了对手，内线在缺少了阿联之后并不占优。那么大家希望阿联在本赛季就复出吗？阿联已经回国 你希望他本赛季就复出吗？,,,2021-01-04,微博 weibo.com,1107,16,3,"CBA联赛,易建联",
4589669243426135,JBCHOenif,#CBA联赛# 昨晚的辽浙大战仍属于今年的“新年大战”，在场馆中也进行了精心的布置，让我们再来回顾一下（图片来自@Osports全体育传媒 ）#CBA真香# #cba红包飞# ,,,2021-01-04,微博 weibo.com,21,3,1,"CBA联赛,CBA真香,cba红包飞",Osports全体育传媒
4589639879100782,JBBWrCbwO,#CBA联赛# #CBA真香# 【赵岩昊和吴前谁的打球风格更像库里】@ZYH赵岩昊25 和@吴前 两人经常被称呼为“中国库里”。那么在你心中这两位球员谁的打球风格更接近库里呢？谁更接近“中国库里”这个标签呢？#cba红包飞# 腾讯CBA的微博投票 ,,,2021-01-04,微博 weibo.com,526,4,2,"CBA联赛,CBA真香,cba红包飞","ZYH赵岩昊25,吴前"
4589611202647064,JBBccb6CA,#CBA联赛# #CBA真香# 【广东扣篮队】这几个帅气飘逸的扣篮都来自同一支队伍@CBA广东宏远官方微博 #cba红包飞# ：@Osports全体育传媒 ,,,2021-01-04,微博 weibo.com,101,9,6,"CBA联赛,CBA真香,cba红包飞","CBA广东宏远官方微博,Osports全体育传媒"
4589594916690733,JBALVs4z3,#CBA联赛# #CBA真香# 【感谢大家对@SonnyW13 和广东男篮的支持！签名球衣送给他了】1个月时间，12场比赛，从2020年到2021年，@CBA广东宏远官方微博 赢下了11场，虽然没能连胜，但广东男篮前进的脚步不停止。最后一期签名球衣得主已揭晓，也感谢大家支持@腾讯CBA 联合@东亚超级联赛 一同开启的年终回馈活动。最后，祝大家新年快乐，记得继续关注和支持威姆斯@SonnyW13 个人短视频节目《“威”冕之路》哦~~帖子指路：腾讯体育关注威姆斯在腾讯体育社区的个人腾讯体育号“索尼-威姆斯”，他会经常分享他的动态哟！关注方法：腾讯体育APP中搜索“威姆斯”，进入主页查看最新发布动态即可。#cba红包飞#,,,2021-01-04,微博 weibo.com,19,3,0,"CBA联赛,CBA真香,cba红包飞","SonnyW13,CBA广东宏远官方微博,腾讯CBA,东亚超级联赛,SonnyW13"
4589589710248424,JBADx12CQ,#CBA联赛# #CBA真香# 【腾讯CBA第九周实力榜】2020-21赛季CBA联赛第26轮比赛全部结束，第九周赛程战罢，根据各支球队战绩和表现，腾讯体育为您推出第十期实力榜1.@CBA广东宏远官方微博 卫冕冠军广东遭到了一场大比分失利，但上一轮他们在宿敌新疆面前取得了37分的大胜，相比之下，广东仍然能够排在实力榜榜首之位。2.@辽宁沈阳三生飞豹篮球俱乐部 积分榜领头羊辽宁上一周同样是有喜有忧，面对积分榜排名靠后的江苏肯帝亚，辽宁输掉了比赛，但是与浙江和山东两支强队交手之时，他们都笑到了最后。3.@新疆广汇篮球俱乐部 新疆上一周的表现令人有些捉摸不透，原本击败了北控和四川两个难缠的对手，人们都在期待着火星四溅的疆粤大战如期上演之时，他们却轮休了周琦和曾令旭两大主力，酿成了37分失利的惨案。4.@山东西王篮球俱乐部官微  山东虽然是不敌积分榜领头羊辽宁，但上一周他们拿下了两场关键战役，面对实力不俗的广州和上升势头明显的北京，山东都赢得胜利。5.@北京首钢篮球俱乐部 在经历了长时间的低谷之后，北京终于展现出了明显的复苏迹象，上一周他们先后击败广州和浙江，重拾了上赛季四强球队的气质。腾讯体育#cba红包飞#,,,2021-01-04,微博 weibo.com,17,3,0,"CBA联赛,CBA真香,cba红包飞","CBA广东宏远官方微博,辽宁沈阳三生飞豹篮球俱乐部,新疆广汇篮球俱乐部,山东西王篮球俱乐部官微,北京首钢篮球俱乐部"
4589576888780509,JBAiQAQd7,#CBA联赛# #CBA真香# 【易建联已回国】北京时间1月4日，据@易建联中文网微博 透露，@易建联 已经回到中国，正在按照要求隔离，未来是否前往比赛场馆或者何时复出，现在还没有明确答案。从CBA官方的消息看，易建联还需要18周左右的康复期。易建联已回国身体状况良好 何时能够上场还需进一步检查确定了解更多详情，手机打开腾讯体育APP，搜索“鲁能泰山资讯”，关注腾讯体育号优质作者#cba红包飞#,,,2021-01-04,微博 weibo.com,91,12,3,"CBA联赛,CBA真香,cba红包飞","易建联中文网微博,易建联"
4589572577036730,JBAbTtwzE,#CBA联赛# #CBA真香# 【祝西热力江生日快乐】从无忧无虑的追风少年到现在永不言弃的全能战士，永远喜欢你在场上无限的激情。今天让我们一起祝西热力江@西热力江hill 生日快乐，期待砸蛋糕哦~~#cba红包飞# ,,,2021-01-04,CBA联赛超话,52,12,9,"CBA联赛,CBA真香,cba红包飞",西热力江hill
4589555498616066,JBzKlA9qO,#CBA联赛# #CBA真香# 【巩指导叫暂停叫了个寂寞】北京时间1月3日在山东对阵北京的比赛中出现了有趣的一幕，首节比赛，山东男篮暂停期间，球员哈德森、高诗岩、贾诚接连表达自己的看法，而主教练巩晓彬在一旁话还没说完，暂停时间就已经结束。你们这是让逍遥王暂停了个寂寞啊！ ,,,2021-01-04,微博 weibo.com,63,5,2,"CBA联赛,CBA真香",
4589542885034600,JBzq0l7Je,#CBA联赛# #CBA真香# 【腾讯CBA第九周最佳阵】CBA联赛第九周的比赛已经结束，辽宁男篮在战胜强敌浙江男篮后依然高居榜首，而广东男篮仍旧排名次席，紧追领头羊。所以在上一周，各队球员全力以赴，奉献出不少精彩的比赛。那么问题来了，上周（第九周）比赛过后，谁将当选各位置最佳？腾讯CBA特为您评选出上周最佳阵容，看看是否和您心中预想的一样腾讯CBA第九周最佳阵：赵岩昊3战71分强势入选 上海外教当选最佳主帅 外线：@ZYH赵岩昊25 、琼斯、@JimmerFredette32 弗雷戴特内线：达卡里·约翰逊、托多罗维奇最佳第六人：@老天爱的笨小孩 陶汉林最佳教练：斯帕夏#cba红包飞#,,,2021-01-04,微博 weibo.com,7,0,0,"CBA联赛,CBA真香,cba红包飞","ZYH赵岩昊25,JimmerFredette32,老天爱的笨小孩"
4589540146414970,JBzlAqUPg,#CBA联赛# 早安超话 等风来不如追风去，追逐的过程就是人生的意义。早安，朋友们 ,,,2021-01-04,微博 weibo.com,49,5,3,CBA联赛,
4589426808196718,JBwoMyol8,#CBA联赛# 藏好软弱，世界大雨滂沱 ，万物苟且而活。晚安啦各位 ,,,2021-01-03,微博 weibo.com,33,0,1,CBA联赛,
4589421195696916,JBwfJnU1K,#CBA联赛# #辽宁战胜浙江# 【时隔18天复出轰20＋8 他仍是辽宁争冠最大资本】休息了18天后，大韩替补出场23分钟贡献了20分8个篮板，他证明了自己仍然是辽篮不可或缺的强点。韩德君本场的统治力是肉眼可见的，当他渐入佳境时，浙江队就和上赛季季后赛那样拿他完毫无办法。当本赛季本土优秀后卫井喷，大韩依然是辽宁队争冠的最大资本[加油]擎天一柱！时隔18天复出轰20＋8 他才是辽宁争冠最大资本了解更多详情，手机打开腾讯体育APP，搜索“超级胖子说球”，关注腾讯体育号优质作者,,,2021-01-03,微博 weibo.com,21,0,1,"CBA联赛,辽宁战胜浙江",
4589412249248674,JBw1iCO0a,#CBA联赛# #辽宁战胜浙江# 啊这... @zzlkevin 要不咱扣篮大赛再来一个（【ps】艾伦这会没准正心想：原来我和金金水平也差不多嘛） ,,,2021-01-03,微博 weibo.com,202,76,32,"CBA联赛,辽宁战胜浙江",zzlkevin
4589408717903186,JBvVBx9YK,#CBA联赛# #辽宁战胜浙江# #朱荣振18分#【梅奥32+6+8 辽宁129-116战胜浙江】本场比赛的转折点发生在第二节末段，梅奥和刘志轩的三分帮助辽篮半场取得领先。易边再战，辽篮继续保持着高强度的防守，并连续冲击内线杀伤浙江。浙江未能连续打出攻击波将分差缩小，比分始终维持在15分左右。梅奥32分6篮板8助攻，韩德君20分8篮板，朱荣振18分8篮板，张镇麟16分，刘志轩12分6助攻，赵继伟11分11助攻；浙江方面拉科塞维奇32分16篮板，兰兹博格16分，吴前14分13助攻，刘泽一13分6篮板，王奕博13分，程帅澎12分5助攻。辽宁擒浙江送对手两连败 梅奥32＋8＋6吴前低迷15中2,,,2021-01-03,微博 weibo.com,35,5,1,"CBA联赛,辽宁战胜浙江,朱荣振18分",
4589406456919113,JBvRXt1YB,#CBA联赛# 【威尔斯30+8 江苏103-90力克青岛收获两连胜】本场比赛双方打得较为焦灼，上半场江苏队在两位外援的带领下取得了微弱的领先优势，之后在二人的牵制下，史鸿飞也逐渐发挥了威力。青岛队则依靠约翰逊强打内线取分，但之后江苏队仍然凭借多个进攻点的出色发挥将分差维持在了10分左右。威尔斯30分8篮板，威廉姆斯21分14篮板，史鸿飞16分5助攻，郑祺龙10分；青岛方面亚当22分9篮板5助攻，约翰逊17分7篮板，王庆明14分，张骋宇9分。江苏力克青岛送其4连败 威尔斯30+8亚当斯复出22+9,,,2021-01-03,微博 weibo.com,7,3,0,CBA联赛,
4589404272461804,JBvOrakqw,#WCBA联赛# 赶紧来看下女篮的颁奖仪式！姑娘们一个赛季的努力终于得到了回报[加油]【回放】2020-21赛季WCBA总决赛颁奖仪式 内蒙古农信高举总冠军奖杯 ,,,2021-01-03,微博 weibo.com,24,2,2,WCBA联赛,
4589400019967990,JBvHzFP82,#WCBA联赛#  从一支联赛新军，到仅用两年时间折桂，内蒙女篮创造了中国篮坛的奇迹！中国篮球2021年首冠诞生！从新军到封王 她们创造奇迹 ,,,2021-01-03,微博 weibo.com,31,10,4,WCBA联赛,
4589398345908443,JBvESoN3t,#CBA联赛# #杨鸣让韩德君坐回去# #朱荣振真香#  杨鸣指导刚想换上大韩，@朱荣振35 在篮下接妙传暴扣成功，杨鸣指导迅速大臂一挥示意大韩坐下继续休息 ,,,2021-01-03,微博 weibo.com,53,7,1,"CBA联赛,杨鸣让韩德君坐回去,朱荣振真香",朱荣振35
4589394307065463,JBvymtE35,#WCBA联赛# 今晚内蒙古女篮@内蒙古农信女篮 以93-82再次战胜新疆女篮，以2-0夺得本赛季WCBA总冠军。在颁奖环节中，内蒙古女篮黄思静@黄思静_11 当选本次总决赛FMVP！ ,,,2021-01-03,微博 weibo.com,21,5,2,WCBA联赛,"内蒙古农信女篮,黄思静_11"
4589390884509935,JBvsQiVeT,#WCBA联赛# 【内蒙古女篮拿下冠军】今晚WCBA总决赛第二场落下帷幕，内蒙古女篮@内蒙古农信女篮 以93-82再次战胜新疆女篮，从而以2-0的总比分获得了2020-2021赛季WCBA总冠军，夺得了队史首冠。恭喜内蒙古女篮！WCBA新王诞生！内蒙古女篮总分2-0横扫新疆 夺队史首冠 ,,,2021-01-03,微博 weibo.com,46,20,11,WCBA联赛,内蒙古农信女篮
4589388899558682,JBvpDE6Ei,#CBA联赛# #辽宁vs浙江# 【梅奥20分 辽宁半场58-51领先浙江】本场比赛浙江队开局防守强度较大，接连造成辽篮失误打出快速反击，之后辽宁在梅奥带领下追平比分。之后双方互有攻守，梅奥和刘志轩的三分帮助辽篮半场取得领先。梅奥20分3篮板，朱荣振10分6篮板，韩德君7分4篮板；浙江方面王奕博10分，拉科塞维奇9分5篮板，兰兹博格9分。,,,2021-01-03,微博 weibo.com,13,4,0,"CBA联赛,辽宁vs浙江",
4589387528282200,JBvnqyKzS,#CBA联赛# 【威廉姆斯17+8 江苏半场49-37领先青岛】本场比赛双方打得较为焦灼，首节比赛史鸿飞在三分线外接连发炮帮助江苏率先取得领先。青岛队在约翰逊和张骋宇的带领下打出10-2小高潮反超比分。之后郑祺龙突然爆发，里突外投连砍5分再次帮助江苏队反超比分。威廉姆斯15分6篮板，威尔斯10分，史鸿飞10分；青岛方面约翰逊10分6篮板，张骋宇8分，亚当斯5分5篮板。,,,2021-01-03,微博 weibo.com,3,1,1,CBA联赛,
4589384000876166,JBvhK3FVI,#CBA联赛# #辽宁vs浙江# 梅奥：就是身体失去平衡了，2+1我也要打成！ ,,,2021-01-03,微博 weibo.com,17,1,0,"CBA联赛,辽宁vs浙江",
4589383141556258,JBvgm6wQW,#CBA联赛# #辽宁vs浙江# #朱荣振撞倒吴前# 吴前在防守时被朱荣振顶到腿部，之后表情十分痛苦，目前他也已经被替换下场。 ,,,2021-01-03,微博 weibo.com,13,2,1,"CBA联赛,辽宁vs浙江,朱荣振撞倒吴前",
4589381480619253,JBvdG2B5X,#WCBA联赛# @韩旭u_ 完成抢断后迅速推动反击，这次守转攻只用了4秒韩旭抢断推反击 王丽丽反击上篮一条龙 ,,,2021-01-03,微博 weibo.com,8,3,0,WCBA联赛,韩旭u_
4589379240857401,JBva43B33,#CBA联赛# #辽宁vs浙江# 浙江队陆文博在防守过程中疑似手臂受伤，目前已经被替换下场。 ,,,2021-01-03,微博 weibo.com,8,0,0,"CBA联赛,辽宁vs浙江",
4589378058067997,JBv89xQQZ,#CBA联赛#  #辽宁vs浙江# 天冷不怕！@朱荣振35 的大火锅送上 ,,,2021-01-03,微博 weibo.com,19,1,0,"CBA联赛,辽宁vs浙江",朱荣振35
4589373490211151,JBv0N0SVF,#CBA联赛# 【腾讯CBA辽篮前方记者正在直播】好久不见，@刘小腰儿 又来陪球迷们一起看球聊球啦~今晚相约一起看本赛季首次辽宁大战浙江！辽宁上一场输给江苏，球队是否能避免连败呢？韩德君强势回归，也成为了本场的一大看点。小腰陪你一起看球@辽宁沈阳三生飞豹篮球俱乐部 @浙江稠州篮球俱乐部今晚直播间依旧为大家准备了很多福利！千万不要错过哦~帖子看这：腾讯体育【如何看直播？】在腾讯体育APP，搜索并关注腾讯体育号“刘小腰儿”，直播开始后，进入她的主页，左上角可以看到头像显示直播中，点击头像就能进入直播间了！,,,2021-01-03,微博 weibo.com,8,1,0,CBA联赛,"刘小腰儿,辽宁沈阳三生飞豹篮球俱乐部,浙江稠州篮球俱乐部"
4589373045351451,JBv04ms9J,#CBA联赛# 青岛和江苏的比赛即将开始，值得一提的是，之前一直因伤休战的青岛队小外援亚当斯本场比赛回归，并进入到首发名单中。 ,,,2021-01-03,微博 weibo.com,14,1,0,CBA联赛,
4589362728144310,JBuJqyaHQ,#WCBA联赛# 正视频直播WCBA总决赛：内蒙古农信vs新疆体彩，在双方首场比赛中内蒙古女篮77-71战胜新疆女篮，由于本次总决赛采取3场2胜制，所以内蒙古女篮已经拿到了总决赛的赛点。今晚的比赛一触即发赶紧相约直播间一起看比赛吧扫一扫下载 腾讯体育APP ,,,2021-01-03,微博 weibo.com,6,0,0,WCBA联赛,
4589358495055021,JBuCBld2B,#CBA联赛# #辽宁vs浙江# #韩德君复出#【辽浙大战大名单：郭艾伦缺席 韩德君回归】辽宁@辽宁沈阳三生飞豹篮球俱乐部 和浙江@浙江稠州篮球俱乐部 的比赛将在稍后20:00进行。根据现场记分牌显示，辽篮方面郭艾伦未进入到大名单中，之前休战的韩德君本场回归；浙江方面朱旭航因伤缺席本场比赛。 ,,,2021-01-03,微博 weibo.com,26,3,2,"CBA联赛,辽宁vs浙江,韩德君复出","辽宁沈阳三生飞豹篮球俱乐部,浙江稠州篮球俱乐部"
4589339385797271,JBu7Mok8n,#CBA联赛# #北控战胜天津#  【约瑟夫-杨罚球致胜 北控99-96险胜天津】本场比赛双方打得较为胶着，比分交替领先。天津队开局主攻大外援托多罗维奇，北控队这边张帆则接连用中远投杀伤对手。进入到第四节，天津队后卫何思雨突然爆发，他接连三分射中帮助天津队将比分反超，之后双方陷入缠斗。最后时刻，金鑫三分射中将比分扳平，约瑟夫-杨罚球命中，金鑫最后一攻走步违例，北控拿下比赛。约瑟夫-杨26分8篮板12助攻，张帆18分，俞长栋14分7篮板，王少杰13分8篮板；天津方面托多罗维奇36分20篮板4助攻，金鑫17分6篮板，何思雨13分5篮板。孙悦复出北控3分险胜天津终结两连胜 托多罗维奇空砍36+20,,,2021-01-03,微博 weibo.com,7,0,0,"CBA联赛,北控战胜天津",
4589334324060256,JBtZCh2g0,#CBA联赛# 【7人得分上双 吉林117-110力克福建】本场比赛吉林队凭借姜宇星和张彪的出色发挥在半场取得了微弱的领先优势，福建队第三节三分线外手感火热，陈林坚和尼克尔森接连发炮将比分反超。第四节琼斯接连杀伤内线再次帮助吉林取得领先并保持到最后。琼斯35分13篮板6助攻，姜宇星19分7篮板，钟诚15分7篮板7助攻，崔晋铭14分5助攻，张彪11分，代怀博11分9篮板，姜伟泽11分；福建方面尼克尔森30分12篮板，高登26分7篮板6助攻，陈林坚27分3助攻，刘洺宇10分。琼斯末节24分吉林逆转福建3连胜 王哲林缺阵陈林坚27分,,,2021-01-03,微博 weibo.com,7,0,0,CBA联赛,
4589326405473489,JBtMQmXU5,#CBA联赛# #中国模仿帝# @模仿帝陈挑战 2020年的模仿合集来啦！来看看你的偶像有没有也被模仿了呢当看到模仿老大的那记后仰跳投时...中国模仿帝2020年精彩模仿片段混剪 科比  姚明 精髓拿捏到位 ,,,2021-01-03,微博 weibo.com,11,2,0,"CBA联赛,中国模仿帝",模仿帝陈挑战
4589318788088888,JBtAyxWhW,#CBA联赛# #孙悦复出#【张帆15分 北控半场56-50领先天津】本场比赛双方打得较为胶着，比分交替领先。天津队主攻大外援托多罗维奇，北控队这边张帆则接连用中远投杀伤对手，之后王少杰和孙悦接连杀伤天津队内线帮助北控反超比分。张帆15分，王少杰10分7篮板，孙悦复出拿到4分；天津方面托多罗维奇17分9篮板，何思雨10分，金鑫10分。,,,2021-01-03,微博 weibo.com,7,0,1,"CBA联赛,孙悦复出",
4589318474043477,JBtA3gXTn,#CBA联赛# #孙悦复出# 时隔69天，孙悦用这记标志性中投宣告了自己的回归[加油] ,,,2021-01-03,微博 weibo.com,14,6,0,"CBA联赛,孙悦复出",
4589316695397304,JBtxbmE5i,#CBA联赛# 【姜宇星13分 吉林半场58-54领先福建】首节比赛吉林队张彪手感火热在内线接连砍分帮助吉林队建立领先优势，之后福建队在双外援高登和尼克尔森的带领下将分差抹平。姜宇星和钟诚接连杀伤内线帮助吉林半场取得领先。姜宇星13分，崔晋铭11分4助攻，张彪11分，琼斯9分4篮板；福建方面高登13分5篮板，尼克尔森12分5篮板，陈林坚12分。,,,2021-01-03,微博 weibo.com,3,0,0,CBA联赛,
4589301687650864,JBt8Yw6l2,#CBA联赛# 【16年前疆粤惨案老照片】2021年1月2日，广东狂胜新疆37分，刷新了两队交手的最大分差。而2005年1月25日，04-05赛季常规赛第31轮，广东客场曾133-97赢了36分，当时杜锋和朱芳雨还是场上的队友。16年后，广东的新一代给新疆的新一代再次留下了新的痛苦，而杜锋与朱芳雨从场上来到了场下，又一次见证了历史。,,,2021-01-03,微博 weibo.com,73,17,4,CBA联赛,
4589285972645695,JBsJDb6gv,#CBA联赛# 【山东3本土后卫末节合砍19分 哈德森遭弃用】89-86，@山东西王篮球俱乐部官微 在一度落后16分的情况下末节上演神奇反击，在哈德森14投3中只拿到了12分的情况下巩晓彬依靠三位本土后卫@高诗岩_ 、@王汝恒-24 、陈培东末节合力的19分取得了胜利拿到了二连胜，为新的一年开了一个好头。高诗岩末节6分3篮板3助攻2抢断，陈培东末节6分2助攻1抢断1篮板，王汝恒末节7分3助攻1抢断...果断弃用哈神！山东3本土后卫末节合砍19分 高诗岩死亡抢断霸气怒吼了解更多详情，手机打开腾讯体育APP，搜索“秀才侃体育”，关注腾讯体育号优质作者,,,2021-01-03,微博 weibo.com,52,17,2,CBA联赛,"山东西王篮球俱乐部官微,高诗岩_,王汝恒-24"
4589279839784770,JBszJF3sS,#CBA联赛# 【李慕豪砍赛季第二高18分+11篮板】在以3分之差输给山东男篮后，北京男篮三连胜终结。不过此役，@李慕豪 继上一场后继续优异发挥，全场比赛他得到18分和11个篮板。相比众多山东内线李慕豪都要高出他们十公分以上，所以高举高打不断得分，北京前三节便一直压着对手打，分差一度被拉开到两位数，无奈最后被对手翻盘，但是李慕豪的发挥无可挑剔，另外，考虑到李慕豪这段时间的好状态，解立彬可能需要给李慕豪单独布置一些进攻战术了...证明自己！北京男篮高塔砍18＋11难阻输球 但首钢高层眼光没错了解更多详情，手机打开腾讯体育APP，搜索“大嘴爵爷侃球”，关注腾讯体育号优质作者,,,2021-01-03,微博 weibo.com,5,1,0,CBA联赛,李慕豪
4589275821379738,JBstg5MVQ,#CBA联赛# 【丁伟怒指+追骂莫兰德】1月3日在山西对阵深圳的比赛第二节中段，莫兰德抱怨自己被犯规，没有回防令主教练丁伟非常不满，直接将他换下，并追着莫兰德开骂，最后被球队替补席拉开才算罢休。 ,,,2021-01-03,微博 weibo.com,21,7,1,CBA联赛,
4589272139043822,JBsnjBWI6,#CBA联赛# 【山东89-86北京】双方前两节打得焦灼，中场结束前只相差2分。第三节开始北京抓住对手长时间不进球拉开比分，曾一度领先16分。末节北京投篮命中率下降，单节只有对手一半得分，最终山东完成16分逆转，结束北京3连胜。山东哈德森12分5篮板6助攻，陶汉林13分10篮板，高诗岩17分8篮板6助攻。北京吉布森20分4助攻，李慕豪18分11篮板，翟晓川13分5篮板6助攻。,,,2021-01-03,微博 weibo.com,41,11,2,CBA联赛,
4589266166618450,JBsdGrLLc,#CBA联赛# 【山西93-116深圳】虽然双方首节僵持不下，但随后第二节山西频频失误，送给对手多次得分机会，就此断送了比赛悬念，大比分失利的同时也送给深圳6连胜。山西莫兰德10分10篮板，原帅10分，任骏威13分。深圳布克22分11助攻，沈梓捷28分12篮板，贺希宁14分8助攻。 ,,,2021-01-03,微博 weibo.com,10,1,0,CBA联赛,
4589254859033905,JBrVrBU89,#CBA联赛# @翟晓川Aysy0118 抢到篮板后回头望月，2+1打成！ ,,,2021-01-03,微博 weibo.com,19,5,0,CBA联赛,翟晓川Aysy0118
4589253277782369,JBrSTwEy5,#CBA联赛# 【半场山东44-46北京】首节双方厮杀激烈，战成27平。第二节北京通过一波三分球将比分拉开，但随后进入得分荒，山东趁机缩小比分。北京李慕豪10分3篮板，翟晓川9分4篮板3助攻，方硕12分3助攻。山东哈德森8分3篮板3助攻，贾诚8分，高诗岩7分4篮板。 ,,,2021-01-03,微博 weibo.com,8,1,1,CBA联赛,
4589250061010727,JBrNI4eW3,#CBA联赛# 【半场深圳64-37山西】首节结束双方只相差1分，但第二节山西便失误增多，半场便有18次失误，深圳抓住机会拉开比分，一度领先30分。山西原帅10分，莫兰德8分7篮板，任骏威5分2助攻。深圳布克19分5助攻，沈梓捷12分7篮板，顾全7分2篮板。 ,,,2021-01-03,微博 weibo.com,2,0,0,CBA联赛,
4589234381395622,JBroq5R42,#CBA联赛# 【腾讯CBA辽篮前方记者直播预告】好久不见，@刘小腰儿 又来陪球迷们一起看球聊球啦~今晚相约一起看本赛季首次辽宁大战浙江！辽宁上一场输给江苏，球队是否能避免连败呢？本场比赛郭艾伦将强势回归，他与吴前的正面对决也是看点满满！比赛今晚20:00，小腰陪你一起看球@辽宁沈阳三生飞豹篮球俱乐部 @浙江稠州篮球俱乐部 今晚直播间依旧为大家准备了很多福利！千万不要错过哦~帖子看这：腾讯体育【如何看直播？】在腾讯体育APP，搜索并关注腾讯体育号“刘小腰儿”，直播开始后，进入她的主页，左上角可以看到头像显示直播中，点击头像就能进入直播间了！坐等比赛开始,,,2021-01-03,微博 weibo.com,13,8,0,CBA联赛,"刘小腰儿,辽宁沈阳三生飞豹篮球俱乐部,浙江稠州篮球俱乐部"
4589221790881652,JBr473Hmc,#CBA联赛# 【在线寻找P图高手】CBA各支球队将陆续上身中文版球衣，据悉@辽宁沈阳三生飞豹篮球俱乐部 将在1月7日对阵山西的比赛中首次身披绿色的中文版球衣出战，辽宁众将身穿如此亮眼的绿色效果将如何呢？腾讯体育社区网友为@郭艾伦 P了新版球衣，还有P图高手出来应战吗 ,,,2021-01-03,微博 weibo.com,94,43,5,CBA联赛,"辽宁沈阳三生飞豹篮球俱乐部,郭艾伦"
